listing_id,tower_number,transaction_date,unit_category,unit_number,floor_area_sqft,sale_price,listing_status,client_ref,price_per_sqft
130503,13,2024-01-01,Apartment,58,1115.72,332388.13,Available,,297.9135715053956
130514,13,2024-01-01,Apartment,59,1434.04,484604.41,Sold,C0316,337.9294929011743
130579,13,2024-01-01,Apartment,67,524.97,187112.07,Available,,356.4243099605692
130590,13,2024-01-01,Apartment,68,1590.69,429908.37,Sold,C1728,270.2653376836467
130597,13,2024-01-01,Apartment,70,750.41,229357.3,Sold,C0562,305.6426486853853
130598,13,2024-01-01,Apartment,70,750.41,226404.55,Sold,C0859,301.70779973614424
130605,13,2024-01-01,Apartment,70,750.41,214317.33,Available,,285.6003118295332
140010,14,2024-01-01,Apartment,2,922.7,288742.14,Sold,C1902,312.93176547090064
140020,14,2024-01-01,Apartment,4,1797.81,562346.6,Available,,312.7953454480729
140038,14,2024-01-01,Apartment,6,1733.36,470883.03,Sold,C0605,271.6591071675821
140039,14,2024-01-01,Office,6,1733.36,605216.52,Sold,C1631,349.15800526145756
140047,14,2024-01-01,Apartment,8,618.89,201483.41,Sold,C0232,325.5560923589006
140065,14,2024-01-01,Apartment,9,803.5,230797.14,Available,,287.2397510889857
140097,14,2024-01-01,Apartment,12,459.44,152649.29,Sold,C1473,332.25076179697027
140110,14,2024-01-01,Apartment,12,459.44,146928.09,Sold,C0283,319.79821086540136
140115,14,2024-01-01,Apartment,13,442.74,134160.06,Sold,C1766,303.0222252337715
140129,14,2024-01-01,Apartment,14,1628.68,417246.26,Sold,C0364,256.18676474199964
140135,14,2024-01-01,Office,15,784.04,217519.47,Sold,C1844,277.43414876792
140138,14,2024-01-01,Apartment,15,784.04,268602.42,Sold,C0495,342.5876485893577
140147,14,2024-01-01,Office,16,915.37,282820.55,Sold,C0140,308.96855916186894
140173,14,2024-01-01,Apartment,18,500.17,135280.4,Sold,C0131,270.46884059419796
140178,14,2024-01-01,Office,18,500.17,174301.38,Sold,C0374,348.4842753463822
140195,14,2024-01-01,Apartment,22,1148.66,332434.49,Sold,C1880,289.41069594135774
140212,14,2024-01-01,Apartment,23,1610.37,479775.72,Sold,C0436,297.92887348870136
140239,14,2024-01-01,Apartment,27,1866.49,605282.42,Sold,C0182,324.2891309356064
140261,14,2024-01-01,Apartment,29,1618.34,478344.13,Sold,C1981,295.57702954879693
140278,14,2024-01-01,Apartment,33,1894.96,566261.62,Sold,C1095,298.82510448769364
140349,14,2024-01-01,Office,42,1350.7,373273.49,Available,,276.35558599244837
140359,14,2024-01-01,Apartment,43,520.49,159253.52,Sold,C1868,305.96845280408843
140388,14,2024-01-01,Apartment,47,917.53,291377.4,Sold,C0191,317.56716401643547
140397,14,2024-01-01,Apartment,48,1941.78,551576.91,Available,,284.0573648920063
140420,14,2024-01-01,Apartment,51,1346.3,336483.03,Sold,C1413,249.93168684542823
140445,14,2024-01-01,Apartment,52,571.74,155288.67,Available,,271.60714660510024
140460,14,2024-01-01,Apartment,55,1415.9,438730.04,Available,,309.859481601808
150002,15,2024-01-01,Office,1,1596.51,481918.59,Sold,C1780,301.85754552116805
150020,15,2024-01-01,Apartment,2,1522.89,451659.51,Sold,C1412,296.58052124578927
150039,15,2024-01-01,Apartment,6,938.57,251588.73,Sold,C1793,268.05537146936297
150044,15,2024-01-01,Apartment,6,938.57,299245.2,Sold,C0002,318.83098756619114
150046,15,2024-01-01,Apartment,7,1113.85,352782.33,Available,,316.7233738833775
150054,15,2024-01-01,Apartment,9,565.48,192609.64,Sold,C0103,340.6126476621631
150135,15,2024-01-01,Apartment,17,562.64,150397.94,Sold,C0897,267.3075856675672
150214,15,2024-01-01,Apartment,24,924.36,295445.16,Available,,319.6213163702453
150278,15,2024-01-01,Apartment,34,1304.22,429339.15,Available,,329.19227584303263
150311,15,2024-01-01,Apartment,35,745.49,251330.42,Sold,C1346,337.1345289675247
150322,15,2024-01-01,Apartment,38,585.57,171414.44,Available,,292.73091176118993
150365,15,2024-01-01,Apartment,44,1713.09,506373.41,Sold,C0907,295.59066365456573
150377,15,2024-01-01,Apartment,48,1403.33,491342.08,Sold,C1311,350.12582927750424
150396,15,2024-01-01,Apartment,50,1841.5,466293.15,Sold,C0882,253.21376595166984
150411,15,2024-01-01,Apartment,52,829.2,274212.09,Sold,C0114,330.6947539797395
150446,15,2024-01-01,Apartment,55,892.75,273200.87,Sold,C1029,306.02169700364044
150454,15,2024-01-01,Apartment,55,892.75,260820.76,Available,,292.1543097171661
150482,15,2024-01-01,Apartment,57,429.34,146531.33,Sold,C1615,341.2943820748125
150487,15,2024-01-01,Apartment,58,1750.89,502145.17,Sold,C0895,286.7942417856062
150499,15,2024-01-01,Apartment,59,1286.47,377298.62,Available,,293.2820975226783
150510,15,2024-01-01,Apartment,60,1033.2,265735.2,Available,,257.19628339140536
160032,16,2024-01-01,Office,5,749.15,244913.49,Sold,C1636,326.92183140893013
160045,16,2024-01-01,Apartment,6,1062.34,340711.24,Sold,C0903,320.7176986652108
160055,16,2024-01-01,Apartment,7,941.57,281344.37,Sold,C1545,298.80345592998924
160056,16,2024-01-01,Apartment,7,941.57,267559.14,Sold,C1734,284.1627706915046
160092,16,2024-01-01,Apartment,10,1608.56,402014.83,Sold,C0092,249.9221850599294
160113,16,2024-01-01,Apartment,12,549.98,164788.04,Available,,299.625513655042
160152,16,2024-01-01,Apartment,19,1163.06,362023.29,Sold,C1675,311.267939745155
160169,16,2024-01-01,Apartment,21,837.95,278052.48,Available,,331.8246673429202
160179,16,2024-01-01,Apartment,22,1575.06,506852.64,Sold,C0575,321.7989409927241
160182,16,2024-01-01,Apartment,22,1575.06,494969.3,Sold,C0535,314.25425063172196
160224,16,2024-01-01,Office,27,1164.55,395005.44,Sold,C1409,339.1914816882058
160240,16,2024-01-01,Apartment,28,1440.71,434559.42,Sold,C0867,301.62865531578177
160245,16,2024-01-01,Apartment,28,1440.71,468372.55,Sold,C1747,325.09842369387314
160258,16,2024-01-01,Apartment,30,1024.75,324503.53,Sold,C1464,316.6660453769212
160273,16,2024-01-01,Office,33,881.17,314026.2,Sold,C0935,356.3741389289241
160279,16,2024-01-01,Apartment,33,881.17,260142.62,Sold,C1449,295.2240997764336
160297,16,2024-01-01,Office,35,629.97,191185.49,Available,,303.4834833404765
160383,16,2024-01-01,Apartment,44,1695.03,489696.05,Available,,288.9011108947924
170043,17,2024-01-01,Apartment,5,1829.38,527700.01,Sold,C0252,288.4583902743006
170054,17,2024-01-01,Apartment,7,1300.91,350173.43,Sold,C0181,269.17575389535017
170141,17,2024-01-01,Office,16,1693.0,441387.41,Sold,C1176,260.7131777909037
170154,17,2024-01-01,Apartment,16,1693.0,502269.25,Sold,C1709,296.67409923213233
170160,17,2024-01-01,Apartment,17,1827.25,443019.3,Sold,C1264,242.4513886988644
170202,17,2024-01-01,Apartment,23,1025.52,282702.48,Available,,275.6674467587175
170208,17,2024-01-01,Apartment,23,1025.52,337329.51,Sold,C0220,328.9350865902177
170232,17,2024-01-01,Office,27,677.24,202422.0,Sold,C1093,298.89256393597543
170248,17,2024-01-01,Apartment,28,1201.04,366605.62,Sold,C1586,305.2401418770399
170260,17,2024-01-01,Office,31,1806.06,569841.56,Sold,C0320,315.5164058779886
170265,17,2024-01-01,Apartment,32,954.54,259309.56,Sold,C1757,271.6591866239236
170293,17,2024-01-01,Apartment,35,1667.01,458755.73,Sold,C0889,275.1967474700212
170306,17,2024-01-01,Apartment,38,721.83,225181.51,Sold,C0548,311.95920091988415
170321,17,2024-01-01,Apartment,39,1341.67,421709.56,Sold,C1968,314.316903560488
170324,17,2024-01-01,Apartment,39,1341.67,423674.34,Available,,315.7813322202926
170343,17,2024-01-01,Apartment,42,691.03,184522.13,Available,,267.0247746118114
170360,17,2024-01-01,Apartment,46,1582.61,485985.1,Available,,307.0782441662823
170377,17,2024-01-01,Apartment,47,1106.83,351467.32,Available,,317.54408536089556
170387,17,2024-01-01,Apartment,48,1833.96,516604.4,Sold,C1499,281.6879321250191
170396,17,2024-01-01,Apartment,48,1833.96,496119.12,Available,,270.5179611332853
170400,17,2024-01-01,Office,48,1833.96,489522.49,Available,,266.92102881196973
170415,17,2024-01-01,Apartment,48,1833.96,550183.44,Available,,299.99751357717724
180039,18,2024-01-01,Apartment,4,1096.58,339363.31,Available,,309.47428368199314
180062,18,2024-01-01,Apartment,7,505.94,158877.31,Available,,314.024014705301
180074,18,2024-01-01,Apartment,9,894.92,259035.41,Available,,289.45091181334647
180086,18,2024-01-01,Apartment,12,1692.5,496160.88,Sold,C1559,293.15266174298375
180092,18,2024-01-01,Office,12,1692.5,439842.21,Sold,C1630,259.8772289512556
180100,18,2024-01-01,Office,14,1742.3,537075.78,Sold,C0644,308.2567755266028
180104,18,2024-01-01,Apartment,14,1742.3,486547.76,Available,,279.25601790736386
180115,18,2024-01-01,Apartment,15,1728.6,539864.09,Sold,C1982,312.31290639824135
180140,18,2024-01-01,Apartment,18,1127.95,407937.44,Available,,361.66269781461943
180153,18,2024-01-01,Apartment,20,1631.48,528510.9,Sold,C0686,323.945681221958
180157,18,2024-01-01,Apartment,21,1790.69,537494.24,Available,,300.1604074407072
180161,18,2024-01-01,Office,21,1790.69,575175.8,Sold,C0560,321.20344671607035
180165,18,2024-01-01,Apartment,22,1108.09,352780.59,Sold,C1435,318.36817406528354
180185,18,2024-01-01,Apartment,25,911.94,234310.7,Sold,C1508,256.9365309121214
180192,18,2024-01-01,Apartment,25,911.94,284149.74,Sold,C0615,311.588196591881
180201,18,2024-01-01,Apartment,26,1147.71,338232.19,Sold,C0401,294.7017887793955
180262,18,2024-01-01,Apartment,30,1795.66,482951.02,Sold,C1351,268.95460165064657
180313,18,2024-01-01,Apartment,36,1089.77,333059.43,Available,,305.6235994751186
180323,18,2024-01-01,Apartment,38,1219.8,342597.24,Sold,C0172,280.8634530250861
180348,18,2024-01-01,Office,40,990.46,258292.3,Sold,C1900,260.78014256002257
180352,18,2024-01-01,Apartment,40,990.46,286888.5,Sold,C1039,289.65177796175516
180378,18,2024-01-01,Apartment,42,1045.42,272247.83,Sold,C0588,260.4195729945859
180381,18,2024-01-01,Apartment,42,1045.42,303555.82,Available,,290.3673356163073
180395,18,2024-01-01,Apartment,45,1627.52,488081.56,Sold,C0325,299.89281852143137
180398,18,2024-01-01,Office,45,1627.52,490429.65,Sold,C0032,301.33555962445934
180402,18,2024-01-01,Apartment,45,1627.52,368888.52,Sold,C1446,226.6568275658671
180406,18,2024-01-01,Apartment,45,1627.52,518136.39,Sold,C0445,318.3594610204483
180414,18,2024-01-01,Apartment,47,520.85,168344.73,Sold,C0294,323.21153883075743
180428,18,2024-01-01,Apartment,48,564.59,146766.78,Sold,C1113,259.95285074124587
180453,18,2024-01-01,Apartment,51,1527.31,416655.75,Sold,C0173,272.80365479175805
180484,18,2024-01-01,Apartment,54,1756.12,544990.2,Sold,C1247,310.3376762408036
180491,18,2024-01-01,Apartment,54,1756.12,585515.42,Sold,C1161,333.4142427624536
180498,18,2024-01-01,Apartment,55,930.04,300267.48,Available,,322.854371854974
180524,18,2024-01-01,Apartment,58,955.23,277619.99,Sold,C0493,290.6315651727856
180536,18,2024-01-01,Apartment,61,1019.7,278150.04,Sold,C0585,272.77634598411294
180545,18,2024-01-01,Apartment,62,1330.41,481595.93,Available,,361.9906119166272
180558,18,2024-01-01,Apartment,65,996.32,302341.1,Sold,C1706,303.4578247952465
180560,18,2024-01-01,Apartment,66,1631.24,548635.7,Sold,C1100,336.3304602633579
180572,18,2024-01-01,Office,66,1631.24,522844.12,Sold,C1109,320.5194330693215
190065,19,2024-01-01,Apartment,10,747.71,235714.9,Sold,C0782,315.24909390004143
190080,19,2024-01-01,Apartment,12,1163.99,351508.85,Sold,C1046,301.98614249263306
190083,19,2024-01-01,Apartment,13,766.61,253393.14,Sold,C1498,330.5372223164321
190112,19,2024-01-01,Apartment,16,1711.98,393988.35,Sold,C0807,230.13607051484246
190132,19,2024-01-01,Apartment,18,1599.44,465791.79,Sold,C0289,291.2217963787325
190139,19,2024-01-01,Apartment,18,1599.44,351876.8,Available,,219.99999999999997
190195,19,2024-01-01,Apartment,24,620.51,163296.22,Sold,C1283,263.16452595445685
190198,19,2024-01-01,Apartment,24,620.51,188692.55,Sold,C0299,304.0926818262397
190209,19,2024-01-01,Apartment,25,996.38,335632.91,Sold,C1275,336.85231538168165
190213,19,2024-01-01,Apartment,26,668.24,194986.69,Sold,C0865,291.79140727882196
190228,19,2024-01-01,Apartment,26,668.24,224209.55,Sold,C0690,335.52249191907094
190229,19,2024-01-01,Apartment,27,1691.96,598112.26,Sold,C0255,353.5026005342916
190260,19,2024-01-01,Office,30,673.27,193435.91,Available,,287.3080784826296
190278,19,2024-01-01,Apartment,32,1048.61,291311.69,Sold,C0399,277.8074689350664
190293,19,2024-01-01,Apartment,35,1099.62,285903.69,Sold,C1779,260.00226441861736
190320,19,2024-01-01,Apartment,39,1237.04,350962.27,Sold,C0851,283.7113351225506
190327,19,2024-01-01,Apartment,39,1237.04,326382.27,Sold,C0859,263.8413228351549
190356,19,2024-01-01,Apartment,42,1137.59,315841.36,Sold,C1715,277.64076688437837
190386,19,2024-01-01,Apartment,43,1697.72,481623.94,Sold,C1515,283.6886765779987
190396,19,2024-01-01,Apartment,44,982.8,330860.72,Sold,C0025,336.6511192511192
190400,19,2024-01-01,Apartment,46,1926.19,539693.29,Sold,C1234,280.1869441747699
190411,19,2024-01-01,Apartment,46,1926.19,479620.3,Sold,C0400,248.99947564881967
200005,20,2024-01-01,Apartment,1,1898.39,563544.96,Sold,C0427,296.8541553632288
200039,20,2024-01-01,Apartment,3,1645.93,564487.75,Sold,C1843,342.9597552751332
200064,20,2024-01-01,Apartment,8,1268.45,329467.14,Sold,C0863,259.7399503330837
200106,20,2024-01-01,Apartment,14,837.37,280575.86,Available,,335.0679627882537
200113,20,2024-01-01,Apartment,15,1805.12,534868.97,Sold,C1509,296.3066001152278
200146,20,2024-01-01,Office,18,1868.01,639415.77,Sold,C1934,342.2978303114009
200156,20,2024-01-01,Apartment,18,1868.01,633040.56,Sold,C0612,338.884995262338
200175,20,2024-01-01,Apartment,19,759.72,205245.22,Available,,270.1590322750487
200222,20,2024-01-01,Apartment,27,993.62,280418.97,Available,,282.2195306052615
200258,20,2024-01-01,Apartment,30,1703.94,448863.27,Available,,263.4266875594211
200282,20,2024-01-01,Apartment,31,1414.44,454693.74,Sold,C1172,321.4655552727581
200283,20,2024-01-01,Office,31,1414.44,419691.92,Sold,C0419,296.71949322700146
200296,20,2024-01-01,Apartment,33,630.53,171217.68,Available,,271.5456520704804
200331,20,2024-01-01,Apartment,36,1484.99,481326.38,Sold,C0766,324.1276910955629
200342,20,2024-01-01,Apartment,37,632.35,177452.66,Sold,C0751,280.624116391239
200369,20,2024-01-01,Apartment,40,428.03,134931.87,Available,,315.2392822932972
200382,20,2024-01-01,Apartment,42,811.56,224917.93,Sold,C1869,277.14270047809157
200385,20,2024-01-01,Apartment,42,811.56,292923.09,Available,,360.9383040070975
200387,20,2024-01-01,Apartment,42,811.56,182390.99,Sold,C1129,224.7412267731283
200391,20,2024-01-01,Apartment,43,1697.49,572810.16,Sold,C0693,337.4453811215383
200406,20,2024-01-01,Office,46,1227.49,377643.05,Sold,C1361,307.6546855778866
200453,20,2024-01-01,Apartment,51,1062.33,286231.25,Sold,C0123,269.4372276034754
200462,20,2024-01-01,Apartment,51,1062.33,283430.39,Sold,C1639,266.8007022300039
200468,20,2024-01-01,Apartment,52,1634.67,454584.32,Available,,278.0893513675543
990004,1,2024-01-01,Apartment,19,798.5,244624.87,Available,,306.3555040701315
990012,3,2024-01-01,Apartment,49,1273.88,427236.1,Available,,335.3817471033378
1019,1,2024-02-01,Apartment,19,827.87,239341.58,Sold,C0005,289.1052701511107
1023,1,2024-02-01,Apartment,23,782.25,261579.89,Sold,C0134,334.39423457973794
1027,1,2024-02-01,Apartment,27,827.87,276759.18,Sold,C0089,334.3027045309046
1045,1,2024-02-01,Apartment,45,756.21,248525.12,Sold,C0002,328.6456407611642
2034,2,2024-02-01,Apartment,34,785.48,252927.84,Sold,C0157,322.0041757905994
2053,2,2024-02-01,Apartment,53,784.19,275812.49,Available,,351.71640801336406
3001,3,2024-02-01,Apartment,1,579.75,171262.65,Sold,C0024,295.40776196636483
3007,3,2024-02-01,Apartment,7,720.7,231552.33,Sold,C0076,321.2880949077286
3020,3,2024-02-01,Apartment,20,781.07,258572.48,Sold,C0017,331.0490481006824
3025,3,2024-02-01,Apartment,25,923.21,296483.14,Sold,C0044,321.1437701064763
3032,3,2024-02-01,Apartment,32,923.21,242740.66,Sold,C0079,262.93114242696674
4011,4,2024-02-01,Apartment,11,794.52,201518.89,Sold,C0004,253.63601923173744
4022,4,2024-02-01,Apartment,22,794.52,263790.81,Sold,C0123,332.0128001812415
5004,5,2024-02-01,Apartment,4,798.5,250415.38,Available,,313.6072385723231
5007,5,2024-02-01,Apartment,7,618.16,211406.87,Available,,341.9937718390061
5016,5,2024-02-01,Apartment,16,798.5,278575.87,Sold,C0052,348.8739762053851
5040,5,2024-02-01,Apartment,40,798.28,228410.05,Sold,C0069,286.1277371348399
10001,1,2024-02-01,Apartment,1,748.06,231594.74,Available,,309.5938026361522
10007,1,2024-02-01,Apartment,2,715.67,229028.48,Available,,320.01967387203604
10031,1,2024-02-01,Apartment,4,633.61,207447.24,Sold,C0192,327.4052492858383
10036,1,2024-02-01,Apartment,4,633.61,223287.36,Sold,C0615,352.4050441123088
10058,1,2024-02-01,Apartment,7,758.88,211877.66,Sold,C0171,279.19784419144
10066,1,2024-02-01,Apartment,8,763.88,250556.69,Sold,C0138,328.0053018798764
10073,1,2024-02-01,Apartment,9,777.56,207500.42,Available,,266.8609753588148
10087,1,2024-02-01,Apartment,12,621.14,163621.66,Available,,263.4215474772193
10092,1,2024-02-01,Apartment,13,719.47,194530.88,Available,,270.38080809484757
10148,1,2024-02-01,Apartment,19,773.17,221601.42,Available,,286.6140952183867
10159,1,2024-02-01,Apartment,20,1146.24,360664.73,Sold,C0753,314.6502739391401
10189,1,2024-02-01,Office,23,1201.5,368692.59,Available,,306.86024968789013
10192,1,2024-02-01,Apartment,23,1201.5,340382.71,Available,,283.29813566375367
10207,1,2024-02-01,Apartment,24,1146.11,383398.48,Available,,334.5215380722618
10214,1,2024-02-01,Apartment,24,1146.11,398853.42,Sold,C0961,348.00622976852134
10224,1,2024-02-01,Apartment,26,828.98,239287.16,Sold,C1220,288.65251272648317
10232,1,2024-02-01,Apartment,26,828.98,228918.45,Sold,C0325,276.14472001737073
10273,1,2024-02-01,Apartment,30,753.29,190139.44,Available,,252.41200600034517
10285,1,2024-02-01,Apartment,30,753.29,220767.06,Sold,C1824,293.07047750534326
10298,1,2024-02-01,Apartment,31,619.78,187245.99,Available,,302.11686404853333
10308,1,2024-02-01,Apartment,32,800.77,242998.88,Sold,C1635,303.4565230965196
10343,1,2024-02-01,Apartment,36,613.59,175243.75,Sold,C1507,285.60398637526686
10353,1,2024-02-01,Apartment,38,1355.85,415465.29,Sold,C1671,306.42422834384337
10359,1,2024-02-01,Apartment,39,742.93,225611.33,Sold,C0480,303.67777583352404
10382,1,2024-02-01,Apartment,44,779.24,256541.2,Sold,C0585,329.2197525794364
10385,1,2024-02-01,Apartment,45,767.46,216966.3,Available,,282.70698147134704
10395,1,2024-02-01,Apartment,46,1153.16,314519.35,Sold,C0198,272.7456294009504
10398,1,2024-02-01,Apartment,46,1153.16,432586.78,Available,,375.13162093725066
10408,1,2024-02-01,Apartment,47,771.08,216275.25,Sold,C1699,280.4835425636769
10412,1,2024-02-01,Apartment,48,1170.93,412010.0,Sold,C0571,351.865611095454
10418,1,2024-02-01,Apartment,48,1170.93,299618.3,Sold,C0906,255.88062480250738
20010,2,2024-02-01,Apartment,2,788.72,261773.41,Available,,331.8965031950502
20034,2,2024-02-01,Apartment,4,1281.85,442491.43,Sold,C1517,345.1975114092913
20036,2,2024-02-01,Apartment,4,1281.85,395263.42,Available,,308.353879159028
20046,2,2024-02-01,Apartment,5,933.95,240226.27,Sold,C1871,257.2153434338026
20099,2,2024-02-01,Apartment,11,1625.05,415188.09,Sold,C0151,255.49250176917636
20132,2,2024-02-01,Apartment,15,1603.33,490688.71,Sold,C0990,306.043490734908
20148,2,2024-02-01,Apartment,17,1397.4,424589.45,Sold,C1792,303.8424574209246
20159,2,2024-02-01,Office,18,784.76,246731.07,Available,,314.4032188184923
20167,2,2024-02-01,Office,19,795.52,272400.92,Sold,C1414,342.41869469026545
20168,2,2024-02-01,Apartment,19,795.52,203418.93,Sold,C1831,255.7056139380531
20179,2,2024-02-01,Apartment,20,727.55,229804.98,Available,,315.8614253315924
20187,2,2024-02-01,Apartment,21,921.38,242967.26,Available,,263.69929887777033
20238,2,2024-02-01,Apartment,26,1577.79,471446.09,Sold,C0823,298.8015451992978
20265,2,2024-02-01,Apartment,31,629.92,186157.43,Sold,C1676,295.52551117602235
20292,2,2024-02-01,Apartment,34,800.26,246812.55,Sold,C1853,308.41545247794465
20318,2,2024-02-01,Apartment,37,780.46,246714.08,Sold,C0859,316.1136765497271
20328,2,2024-02-01,Apartment,39,788.77,222138.43,Available,,281.62636763568594
